Class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
Looking back_right,0.4548872113227844,0.25243306159973145,-0.3713422417640686,0.99996417760849,0.46936479210853577,0.2373247593641281,-0.3940243124961853,0.9999209046363831,0.4759676158428192,0.23628565669059753,-0.3939473032951355,0.9999158978462219,0.4828087389469147,0.2351207286119461,-0.39388400316238403,0.9999234080314636,0.4588882327079773,0.2384386956691742,-0.35317835211753845,0.9999099373817444,0.4579521715641022,0.238350048661232,-0.3532906472682953,0.9999035000801086,0.45735642313957214,0.23813214898109436,-0.3535134792327881,0.9999144077301025,0.525083065032959,0.23735325038433075,-0.3970937728881836,0.9998781085014343,0.4901321530342102,0.24060016870498657,-0.21250291168689728,0.9998282194137573,0.47850894927978516,0.2667185068130493,-0.36601361632347107,0.9999750256538391,0.46517008543014526,0.26767978072166443,-0.3119349479675293,0.9999621510505676,0.6835483908653259,0.31888172030448914,-0.3145942687988281,0.9998791813850403,0.433769553899765,0.3174538314342499,-0.1660316437482834,0.9999250769615173,0.7053216099739075,0.43001532554626465,-0.23873791098594666,0.9734290242195129,0.40798643231391907,0.4226379990577698,-0.04505397006869316,0.8629166483879089,0.6737114191055298,0.5238674283027649,-0.24323710799217224,0.9613865613937378,0.398345410823822,0.5221518278121948,-0.09752773493528366,0.8515273332595825,0.6702778339385986,0.5535482168197632,-0.27588385343551636,0.935619592666626,0.3928917944431305,0.5528653860092163,-0.12323114275932312,0.797461748123169,0.6512905359268188,0.5498245358467102,-0.31539252400398254,0.938178300857544,0.4111402630805969,0.5516315698623657,-0.16523036360740662,0.8106672763824463,0.6479957103729248,0.5410841107368469,-0.2543868124485016,0.9262586832046509,0.41718417406082153,0.5423964262008667,-0.1169431135058403,0.8153888583183289,0.6219287514686584,0.5120840072631836,-0.0024623789358884096,0.9994122385978699,0.48224374651908875,0.5129908323287964,0.002247423166409135,0.9997508525848389,0.6245997548103333,0.609026312828064,0.08179794251918793,0.9118633270263672,0.4965597689151764,0.6137146949768066,0.12547671794891357,0.9719288945198059,0.6165298223495483,0.6708120703697205,0.5004251599311829,0.9002744555473328,0.5027506351470947,0.698322594165802,0.46329671144485474,0.9391951560974121,0.5959944725036621,0.678791344165802,0.5352827906608582,0.8036813139915466,0.5172317028045654,0.7055331468582153,0.49354881048202515,0.8050286769866943,0.6600828766822815,0.7172968983650208,0.43882349133491516,0.89084792137146,0.4749872088432312,0.748788595199585,0.3897731602191925,0.9167375564575195
Looking back_right,0.45852404832839966,0.2515604794025421,-0.36038514971733093,0.9999646544456482,0.47348079085350037,0.23642213642597198,-0.38253751397132874,0.9999197721481323,0.47999128699302673,0.23546317219734192,-0.3824867606163025,0.9999146461486816,0.48702916502952576,0.23431707918643951,-0.38245487213134766,0.9999219179153442,0.46302860975265503,0.23744520545005798,-0.34293124079704285,0.999910295009613,0.46218428015708923,0.237335667014122,-0.3430510461330414,0.9999042749404907,0.46167778968811035,0.23708727955818176,-0.3433101177215576,0.9999151229858398,0.5295531749725342,0.23697632551193237,-0.3859662115573883,0.9998754262924194,0.4946228563785553,0.24008271098136902,-0.20775623619556427,0.9998310208320618,0.48147526383399963,0.26579099893569946,-0.35536542534828186,0.9999750256538391,0.46815842390060425,0.2666128873825073,-0.30302876234054565,0.9999627470970154,0.685398519039154,0.31848713755607605,-0.3028540015220642,0.9998739957809448,0.43701544404029846,0.31744223833084106,-0.16508132219314575,0.9999265074729919,0.7100170254707336,0.4291611313819885,-0.2279360443353653,0.9738594889640808,0.4106999635696411,0.4226563572883606,-0.04355206340551376,0.8691188097000122,0.6800599098205566,0.5211018919944763,-0.23714186251163483,0.9611874222755432,0.4031441807746887,0.5221447348594666,-0.09738132357597351,0.8576282858848572,0.6777148842811584,0.5504325032234192,-0.2704857885837555,0.935551643371582,0.39881154894828796,0.5528593063354492,-0.12262048572301865,0.8043904304504395,0.6575891375541687,0.5470589995384216,-0.3086305558681488,0.9380142688751221,0.4182455241680145,0.5516116619110107,-0.1632067710161209,0.8168807625770569,0.6542038917541504,0.5388830304145813,-0.248163640499115,0.9264384508132935,0.42447441816329956,0.5423721075057983,-0.11608920991420746,0.821382462978363,0.6249438524246216,0.5122016072273254,-0.00288266665302217,0.9994210004806519,0.4850913882255554,0.5129863619804382,0.0026769291143864393,0.9997556805610657,0.6245214939117432,0.6094094514846802,0.10387126356363297,0.9131922721862793,0.4970742464065552,0.6134511828422546,0.13910770416259766,0.972193717956543,0.6164349913597107,0.6707921624183655,0.4959060549736023,0.9020813703536987,0.5021886229515076,0.6983276009559631,0.4650844633579254,0.9403241872787476,0.5952724814414978,0.678840696811676,0.5275293588638306,0.8076156377792358,0.5165605545043945,0.7055380940437317,0.49363207817077637,0.8089038729667664,0.6600009799003601,0.7174002528190613,0.43236902356147766,0.8918601870536804,0.4749801754951477,0.7488148808479309,0.3919948637485504,0.917392373085022
Looking back_right,0.46365782618522644,0.25156232714653015,-0.3552413880825043,0.9999662041664124,0.47771772742271423,0.23641949892044067,-0.3752009868621826,0.9999209642410278,0.4841652810573578,0.23545092344284058,-0.3751683533191681,0.999916136264801,0.4914802610874176,0.23428544402122498,-0.3751439154148102,0.9999231100082397,0.4670265018939972,0.23745855689048767,-0.3380233943462372,0.9999130368232727,0.46598151326179504,0.23735053837299347,-0.33815106749534607,0.9999075531959534,0.46524640917778015,0.237102672457695,-0.33844542503356934,0.9999179840087891,0.533652126789093,0.23680637776851654,-0.3742431104183197,0.9998762607574463,0.49821239709854126,0.24004331231117249,-0.2072954624891281,0.9998372197151184,0.4862399697303772,0.2655882239341736,-0.3495142161846161,0.999975860118866,0.47319450974464417,0.26655131578445435,-0.30033496022224426,0.9999644160270691,0.6883116364479065,0.31794118881225586,-0.29192110896110535,0.9998719692230225,0.4403436481952667,0.3170928359031677,-0.16845454275608063,0.999928891658783,0.7132704257965088,0.4287946820259094,-0.22114960849285126,0.9745095372200012,0.41259193420410156,0.4229525029659271,-0.05912422761321068,0.87642502784729,0.6829820871353149,0.5207573771476746,-0.23139481246471405,0.9611399173736572,0.40688270330429077,0.5224515199661255,-0.11443031579256058,0.864659309387207,0.6804574728012085,0.5507046580314636,-0.26561054587364197,0.9356620907783508,0.402879536151886,0.5530981421470642,-0.13964195549488068,0.8125782012939453,0.6602208018302917,0.5474644899368286,-0.3012023866176605,0.9379495978355408,0.4235873818397522,0.5517081022262573,-0.17899011075496674,0.8241598010063171,0.6569395661354065,0.5389894843101501,-0.24208031594753265,0.9267687201499939,0.43024754524230957,0.5424798727035522,-0.13232246041297913,0.8284814357757568,0.6279111504554749,0.5122395753860474,-0.0025942663196474314,0.999439537525177,0.48792320489883423,0.5129919648170471,0.0023860083892941475,0.9997628927230835,0.6243973970413208,0.6096159219741821,0.11504358798265457,0.9143226146697998,0.49846524000167847,0.6134904623031616,0.1410677582025528,0.9724403619766235,0.615909993648529,0.6708890795707703,0.46996602416038513,0.9041187167167664,0.5020384192466736,0.6983275413513184,0.4343566596508026,0.9411998987197876,0.5941638350486755,0.6798746585845947,0.49734094738960266,0.8122137188911438,0.5157409906387329,0.7055730223655701,0.45886772871017456,0.8120294809341431,0.6598663926124573,0.7174053192138672,0.4092258810997009,0.8934798836708069,0.47484090924263,0.7488158941268921,0.36115923523902893,0.9179159998893738
Looking back_right,0.4687750041484833,0.2516084611415863,-0.35400092601776123,0.9999675154685974,0.4828489124774933,0.23645628988742828,-0.3749544322490692,0.999921977519989,0.4893583357334137,0.23547674715518951,-0.3749176561832428,0.9999173283576965,0.4972206652164459,0.23429656028747559,-0.3748874366283417,0.9999240040779114,0.47165319323539734,0.23751454055309296,-0.3374269902706146,0.999915361404419,0.4704226553440094,0.23740626871585846,-0.3375481367111206,0.9999103546142578,0.4694845676422119,0.23715928196907043,-0.3378409445285797,0.9999203681945801,0.5385777950286865,0.23677805066108704,-0.375977486371994,0.9998769164085388,0.5028074383735657,0.24004429578781128,-0.2075854241847992,0.9998427629470825,0.49066391587257385,0.26557743549346924,-0.34855061769485474,0.9999765753746033,0.47754284739494324,0.2665615379810333,-0.299133837223053,0.9999658465385437,0.6911669373512268,0.3171435296535492,-0.2926355302333832,0.9998720288276672,0.4438270628452301,0.31634604930877686,-0.16897328197956085,0.9999315142631531,0.7156859636306763,0.4275501072406769,-0.2199937403202057,0.9750778675079346,0.4155707061290741,0.4230373799800873,-0.059666939079761505,0.8832470178604126,0.6873217225074768,0.5193436145782471,-0.2292506992816925,0.9614636301994324,0.41218599677085876,0.5224499702453613,-0.11422934383153915,0.8716816902160645,0.6864198446273804,0.5491665601730347,-0.2639634907245636,0.9362831711769104,0.407080739736557,0.5530879497528076,-0.1390361338853836,0.8208683729171753,0.6655319333076477,0.546319842338562,-0.29918307065963745,0.9383901357650757,0.42879176139831543,0.551713764667511,-0.1793632060289383,0.8315907716751099,0.6619879603385925,0.538048267364502,-0.23993703722953796,0.9276440739631653,0.4364674687385559,0.5424935817718506,-0.13250797986984253,0.8357219696044922,0.6308903694152832,0.5120154619216919,-0.0025219416711479425,0.9994580149650574,0.49058619141578674,0.512643039226532,0.0023124851286411285,0.9997695088386536,0.6245383024215698,0.6091094017028809,0.11241930723190308,0.9160706400871277,0.4990061819553375,0.6131506562232971,0.13934217393398285,0.9729555249214172,0.615459144115448,0.6710823178291321,0.4530375897884369,0.9069745540618896,0.50152987241745,0.697979748249054,0.4248218238353729,0.9425657987594604,0.5935779809951782,0.6813002228736877,0.47986939549446106,0.8183011412620544,0.5146568417549133,0.7055853605270386,0.44940945506095886,0.8162276148796082,0.65984708070755,0.7175736427307129,0.388322651386261,0.8961115479469299,0.47462549805641174,0.7488497495651245,0.348603755235672,0.9191475510597229
Looking back_right,0.47206610441207886,0.25099876523017883,-0.3446945250034332,0.9999685287475586,0.4863135814666748,0.23590514063835144,-0.3635496199131012,0.9999223947525024,0.49284985661506653,0.23490935564041138,-0.36352136731147766,0.9999178647994995,0.500821053981781,0.23368652164936066,-0.3635002076625824,0.99992436170578,0.47527405619621277,0.23698483407497406,-0.3277656137943268,0.9999171495437622,0.47409436106681824,0.23687507212162018,-0.3278873562812805,0.9999125599861145,0.4732169806957245,0.2366291582584381,-0.3281802237033844,0.9999223351478577,0.541914701461792,0.23608079552650452,-0.35986125469207764,0.9998763799667358,0.505851686000824,0.23947176337242126,-0.20009934902191162,0.9998471736907959,0.49333032965660095,0.26444751024246216,-0.3381587564945221,0.9999771118164062,0.4802530109882355,0.26555106043815613,-0.2908814549446106,0.9999670386314392,0.695452868938446,0.3165005147457123,-0.2737012207508087,0.9998700022697449,0.4468787610530853,0.3162482976913452,-0.16915425658226013,0.9999336004257202,0.7192476391792297,0.42755722999572754,-0.2025846540927887,0.9752722978591919,0.41937464475631714,0.4238988757133484,-0.059450265020132065,0.8891865611076355,0.6909109354019165,0.5179823637008667,-0.2135109007358551,0.9606562256813049,0.41689154505729675,0.5235279202461243,-0.11433559656143188,0.8767518997192383,0.6912862658500671,0.5479595065116882,-0.24787093698978424,0.9353781938552856,0.4131098687648773,0.5540559887886047,-0.14044031500816345,0.826954185962677,0.6693820357322693,0.5451146364212036,-0.2831242084503174,0.9373889565467834,0.4360651671886444,0.5524940490722656,-0.18049606680870056,0.8369875550270081,0.6655242443084717,0.5371516942977905,-0.22438658773899078,0.9269230365753174,0.44321098923683167,0.5431250333786011,-0.1325681060552597,0.8410727381706238,0.6343234777450562,0.5120463371276855,0.0011989494087174535,0.9994729161262512,0.49216172099113464,0.5125536918640137,-0.0013878238387405872,0.9997754096984863,0.6244791150093079,0.609233021736145,0.11980149149894714,0.9162492156028748,0.49983566999435425,0.613179624080658,0.1331152766942978,0.9733026027679443,0.6135538220405579,0.6716032028198242,0.45163726806640625,0.9086196422576904,0.5015099048614502,0.6979796886444092,0.4101713001728058,0.9434428811073303,0.5922271013259888,0.6826632022857666,0.4775004982948303,0.8222233653068542,0.5142782330513,0.7058960795402527,0.4339722692966461,0.8188391923904419,0.660034716129303,0.7177658677101135,0.3855363130569458,0.8972893357276917,0.47452130913734436,0.7490182518959045,0.33098098635673523,0.9196737408638
Looking back_right,0.47470518946647644,0.25016769766807556,-0.34124666452407837,0.9999687075614929,0.4889116585254669,0.2350226640701294,-0.3596104681491852,0.9999204874038696,0.49553415179252625,0.233983114361763,-0.35958945751190186,0.9999160170555115,0.5034791231155396,0.23268720507621765,-0.3595641255378723,0.9999224543571472,0.47820302844047546,0.23614606261253357,-0.32374095916748047,0.9999166131019592,0.4771937429904938,0.2360290139913559,-0.32385653257369995,0.9999123811721802,0.4765060544013977,0.23577429354190826,-0.3241567313671112,0.9999221563339233,0.5454464554786682,0.23510119318962097,-0.3550680875778198,0.999872088432312,0.5094364881515503,0.2386196255683899,-0.19450309872627258,0.9998476505279541,0.49607276916503906,0.26337799429893494,-0.33441296219825745,0.9999770522117615,0.4833061099052429,0.26451992988586426,-0.2868806719779968,0.9999674558639526,0.7001630663871765,0.315903902053833,-0.26897484064102173,0.9998669624328613,0.44994163513183594,0.316171258687973,-0.16849584877490997,0.9999346733093262,0.7219442129135132,0.42695626616477966,-0.19710855185985565,0.9751440286636353,0.42187243700027466,0.4244083762168884,-0.057566069066524506,0.8940621018409729,0.6945737600326538,0.5166237354278564,-0.21213532984256744,0.959767758846283,0.4214737117290497,0.524253249168396,-0.11400750279426575,0.8812402486801147,0.6954134106636047,0.5469825267791748,-0.24705204367637634,0.9344418048858643,0.4193320572376251,0.5548826456069946,-0.14087310433387756,0.8323017954826355,0.6729943752288818,0.5439844727516174,-0.2828782796859741,0.9363802671432495,0.44292446970939636,0.5532735586166382,-0.18076319992542267,0.8417425155639648,0.6687257885932922,0.5362101793289185,-0.2233942300081253,0.9262648820877075,0.4494099020957947,0.5437541604042053,-0.13229411840438843,0.8458410501480103,0.6370290517807007,0.5121260285377502,0.0018886501202359796,0.999483585357666,0.4955275058746338,0.5125803351402283,-0.0020621265284717083,0.9997794032096863,0.6257316470146179,0.6093840599060059,0.11819251626729965,0.9169255495071411,0.5008334517478943,0.6129990816116333,0.13256175816059113,0.9736725687980652,0.6133641600608826,0.671846330165863,0.4596574604511261,0.9100418090820312,0.501558244228363,0.6978664398193359,0.4181704819202423,0.9443650245666504,0.5922698378562927,0.683088481426239,0.48715972900390625,0.8256977796554565,0.5141828060150146,0.705947995185852,0.44312146306037903,0.8220549821853638,0.6603872776031494,0.7178276777267456,0.3954676687717438,0.8981708884239197,0.47443535923957825,0.7490891218185425,0.34058651328086853,0.92024165391922
Looking back_right,0.47880345582962036,0.24992717802524567,-0.34211692214012146,0.9999696016311646,0.49296990036964417,0.23473678529262543,-0.36076849699020386,0.9999209642410278,0.499960720539093,0.2336210161447525,-0.3607427775859833,0.9999166131019592,0.5084222555160522,0.23223793506622314,-0.36071890592575073,0.9999228119850159,0.4814206063747406,0.23597772419452667,-0.3244119882583618,0.9999181628227234,0.4801928997039795,0.23588359355926514,-0.32452431321144104,0.999914288520813,0.479305237531662,0.2356511801481247,-0.3248148262500763,0.999923825263977,0.5508171319961548,0.23435670137405396,-0.35598224401474,0.9998719096183777,0.5123206973075867,0.23815804719924927,-0.1932201236486435,0.9998512864112854,0.5014066100120544,0.26298874616622925,-0.33486291766166687,0.9999775290489197,0.488020122051239,0.26422402262687683,-0.28673508763313293,0.999968409538269,0.7032157182693481,0.3148699402809143,-0.2683255076408386,0.9998676776885986,0.4532107412815094,0.3158314526081085,-0.16649885475635529,0.9999363422393799,0.7251600027084351,0.42567363381385803,-0.19833634793758392,0.9757118225097656,0.42524075508117676,0.42440366744995117,-0.05624356493353844,0.899118959903717,0.6985965371131897,0.5143109560012817,-0.2179986983537674,0.9602712988853455,0.4269220530986786,0.5242147445678711,-0.11499209702014923,0.8865721225738525,0.6995657086372375,0.5444497466087341,-0.25318413972854614,0.935269296169281,0.42519518733024597,0.5549103617668152,-0.14348876476287842,0.8386682271957397,0.6769736409187317,0.5411295294761658,-0.28893986344337463,0.937113881111145,0.4494769871234894,0.5532587766647339,-0.18198081851005554,0.8474854826927185,0.672415554523468,0.5337998270988464,-0.22896404564380646,0.9272751808166504,0.4558902680873871,0.5436887741088867,-0.13280384242534637,0.8513291478157043,0.639330267906189,0.5120422840118408,0.0017540404805913568,0.9994961619377136,0.4976367950439453,0.5123342871665955,-0.001930945087224245,0.9997835755348206,0.6270734071731567,0.6084832549095154,0.12384284287691116,0.9179711937904358,0.5013694167137146,0.6119250059127808,0.13809897005558014,0.9740834832191467,0.6132554411888123,0.671843945980072,0.4659951329231262,0.9115146398544312,0.5016912221908569,0.6973888874053955,0.4259859621524811,0.9453499913215637,0.5922840237617493,0.6830565333366394,0.4939473271369934,0.82840895652771,0.5141719579696655,0.7056258320808411,0.45124712586402893,0.8247508406639099,0.6607303023338318,0.7178029417991638,0.40213584899902344,0.8992846608161926,0.47447916865348816,0.7488591074943542,0.34917768836021423,0.9210359454154968
Looking back_right,0.4810478687286377,0.24935947358608246,-0.3448692262172699,0.999970555305481,0.49563300609588623,0.23437312245368958,-0.36418935656547546,0.9999219179153442,0.5026719570159912,0.23321940004825592,-0.3641566038131714,0.9999178051948547,0.5111607909202576,0.2317950278520584,-0.3641259968280792,0.9999236464500427,0.4838482737541199,0.23569732904434204,-0.327271044254303,0.999920129776001,0.4825863540172577,0.2356233149766922,-0.32738402485847473,0.9999167323112488,0.4816274642944336,0.2354147583246231,-0.32766759395599365,0.999925971031189,0.5545123815536499,0.23381146788597107,-0.36128225922584534,0.9998723864555359,0.5147420763969421,0.23784500360488892,-0.1945340484380722,0.9998561143875122,0.5040501952171326,0.26232457160949707,-0.3381018340587616,0.9999780058860779,0.49044376611709595,0.26361843943595886,-0.28920993208885193,0.999969482421875,0.7072330713272095,0.31372326612472534,-0.27123650908470154,0.9998683929443359,0.45598652958869934,0.31552600860595703,-0.1705893874168396,0.9999385476112366,0.728955864906311,0.42374545335769653,-0.19906315207481384,0.9759504795074463,0.4277160167694092,0.4243370592594147,-0.061031948775053024,0.9046717882156372,0.704180896282196,0.5113556385040283,-0.2203913778066635,0.9603609442710876,0.43131235241889954,0.523787796497345,-0.1214965432882309,0.8920589089393616,0.7056074738502502,0.5417954325675964,-0.25621911883354187,0.9354931116104126,0.4290255308151245,0.5547311902046204,-0.15122976899147034,0.8454023599624634,0.6820632219314575,0.5386786460876465,-0.2919031083583832,0.9372657537460327,0.4540732502937317,0.5530507564544678,-0.18913069367408752,0.8536437749862671,0.6772704124450684,0.5315020680427551,-0.23143619298934937,0.9276447892189026,0.4601973593235016,0.5433556437492371,-0.13902586698532104,0.8573204874992371,0.6429995894432068,0.5109777450561523,0.003428387688472867,0.9995086193084717,0.5008543729782104,0.5111974477767944,-0.0036037589889019728,0.9997881650924683,0.6306400299072266,0.6066909432411194,0.13215035200119019,0.9186102151870728,0.503071665763855,0.6108984351158142,0.13839055597782135,0.9745475053787231,0.6130703091621399,0.6718765497207642,0.4665343761444092,0.9131938219070435,0.501884937286377,0.6969627737998962,0.42197081446647644,0.9461019039154053,0.5923015475273132,0.6830193996429443,0.49344944953918457,0.8319491744041443,0.5141040682792664,0.7052823305130005,0.4464128613471985,0.8268054127693176,0.6613866686820984,0.7177858352661133,0.40133190155029297,0.9008813500404358,0.47476303577423096,0.7487638592720032,0.34336456656455994,0.9214863181114197
Looking back_right,0.4847381114959717,0.2491271048784256,-0.34669676423072815,0.9999712705612183,0.49928736686706543,0.23406223952770233,-0.36631152033805847,0.999921977519989,0.5062518119812012,0.2329041063785553,-0.366277813911438,0.9999180436134338,0.514676570892334,0.2314905971288681,-0.36624640226364136,0.9999237060546875,0.4875929355621338,0.23540827631950378,-0.32890936732292175,0.9999213218688965,0.48631593585014343,0.23533588647842407,-0.3290216624736786,0.9999182820320129,0.48534300923347473,0.2351384311914444,-0.32929399609565735,0.9999273419380188,0.5569809079170227,0.2334955781698227,-0.3607507348060608,0.9998714923858643,0.5180503726005554,0.23748444020748138,-0.1952172815799713,0.999859094619751,0.5073098540306091,0.26200294494628906,-0.3400103449821472,0.9999783635139465,0.4936944842338562,0.26328763365745544,-0.29040220379829407,0.9999702572822571,0.7097036838531494,0.313553124666214,-0.268561452627182,0.9998685121536255,0.4582822620868683,0.31483224034309387,-0.17385093867778778,0.9999402165412903,0.7321959137916565,0.4237217307090759,-0.19751591980457306,0.9763801693916321,0.42940065264701843,0.42430830001831055,-0.06798089295625687,0.9096357226371765,0.7055563926696777,0.510067880153656,-0.22219684720039368,0.9606631994247437,0.4343952536582947,0.5237709879875183,-0.13083209097385406,0.8969467282295227,0.7076318264007568,0.5404351949691772,-0.2580372393131256,0.9360173940658569,0.43245449662208557,0.554743766784668,-0.16156835854053497,0.8512552380561829,0.6842221021652222,0.5372064113616943,-0.2937966287136078,0.9377247095108032,0.45745381712913513,0.5530378818511963,-0.19893455505371094,0.8589609265327454,0.6788319945335388,0.5302689671516418,-0.23322829604148865,0.9283593893051147,0.46363383531570435,0.5433382391929626,-0.1480744481086731,0.8624828457832336,0.6449845433235168,0.5104591250419617,0.00341551611199975,0.9995190501213074,0.5032514333724976,0.5104241967201233,-0.0035905903205275536,0.9997918009757996,0.6320719718933105,0.6053286790847778,0.13683579862117767,0.9193778038024902,0.5042741298675537,0.610058605670929,0.1430850476026535,0.9748338460922241,0.6130881905555725,0.6716166138648987,0.4673890769481659,0.9143036603927612,0.501885712146759,0.6966027617454529,0.42176753282546997,0.9466168284416199,0.5923693776130676,0.6824336647987366,0.49395254254341125,0.8345246911048889,0.5139690637588501,0.7048432230949402,0.445567786693573,0.8283159732818604,0.6611073613166809,0.7174753546714783,0.40369150042533875,0.9018435478210449,0.47481048107147217,0.7486249208450317,0.34321945905685425,0.9216187596321106
Looking back_right,0.48612698912620544,0.24841780960559845,-0.3525233566761017,0.9999715685844421,0.5009791851043701,0.23349080979824066,-0.370105117559433,0.9999213218688965,0.5078421831130981,0.23231233656406403,-0.37005987763404846,0.9999173283576965,0.5159025192260742,0.23088164627552032,-0.36999598145484924,0.9999226927757263,0.48962318897247314,0.2349345088005066,-0.3357665538787842,0.999921977519989,0.4884021282196045,0.23490917682647705,-0.3358819782733917,0.9999193549156189,0.4874877631664276,0.23474779725074768,-0.33615243434906006,0.99992835521698,0.5584745407104492,0.23321816325187683,-0.36312898993492126,0.9998692274093628,0.5205053687095642,0.2373136729001999,-0.20397032797336578,0.9998617768287659,0.5087894201278687,0.26138487458229065,-0.34280726313591003,0.9999784231185913,0.4952901005744934,0.26271581649780273,-0.29677340388298035,0.9999707341194153,0.7126106023788452,0.3134121000766754,-0.2674899697303772,0.9998663663864136,0.45979881286621094,0.31485000252723694,-0.18290726840496063,0.9999420046806335,0.7354016304016113,0.4233553409576416,-0.19106747210025787,0.9761359095573425,0.4310752749443054,0.42458847165107727,-0.07150962203741074,0.9147136211395264,0.7082040905952454,0.5100758075714111,-0.21811510622501373,0.959996223449707,0.43804624676704407,0.5239691138267517,-0.13576030731201172,0.9016494750976562,0.7103004455566406,0.5403863191604614,-0.2544678747653961,0.9351550936698914,0.4364320933818817,0.5548765659332275,-0.1671830713748932,0.8571840524673462,0.6870079040527344,0.5369275212287903,-0.291489839553833,0.9368965029716492,0.46123388409614563,0.5530502200126648,-0.2054726779460907,0.864514172077179,0.6816594004631042,0.5297898054122925,-0.22993525862693787,0.9277893304824829,0.46738401055336,0.5433388948440552,-0.15324647724628448,0.8678858280181885,0.647233784198761,0.5103245973587036,0.006058299448341131,0.9995181560516357,0.5056013464927673,0.5103896856307983,-0.00619118195027113,0.9997931718826294,0.6350884437561035,0.6049144268035889,0.13345474004745483,0.9203514456748962,0.5053682923316956,0.60992032289505,0.13480910658836365,0.9755162000656128,0.6129539012908936,0.6713206171989441,0.47068729996681213,0.9159748554229736,0.5018142461776733,0.6967073678970337,0.42000505328178406,0.9478554725646973,0.592313289642334,0.6814875602722168,0.49741068482398987,0.8383740186691284,0.513887882232666,0.7047942280769348,0.4448748826980591,0.8314551711082458,0.6610914468765259,0.7173950672149658,0.40759655833244324,0.9033810496330261,0.4748085141181946,0.7486317157745361,0.3374813199043274,0.9225273132324219
Looking back_right,0.49050217866897583,0.24844717979431152,-0.35267820954322815,0.9999721646308899,0.5055315494537354,0.23351192474365234,-0.37083783745765686,0.9999210834503174,0.51273113489151,0.23233850300312042,-0.37079280614852905,0.9999171495437622,0.5214582085609436,0.23091062903404236,-0.37073323130607605,0.9999222755432129,0.49319350719451904,0.23494665324687958,-0.33606502413749695,0.9999226927757263,0.4914800822734833,0.2349170595407486,-0.3361842632293701,0.9999204277992249,0.4900491237640381,0.234761580824852,-0.33646079897880554,0.9999291896820068,0.5627727508544922,0.23323003947734833,-0.3607828617095947,0.9998673796653748,0.5221477150917053,0.23736754059791565,-0.20453666150569916,0.9998638033866882,0.5138275027275085,0.2614671289920807,-0.3435305058956146,0.99997878074646,0.49919119477272034,0.26277732849121094,-0.29689326882362366,0.9999715089797974,0.7144747972488403,0.31343570351600647,-0.26188191771507263,0.9998679757118225,0.4612411856651306,0.31486570835113525,-0.18200494349002838,0.999943733215332,0.737322211265564,0.4228397607803345,-0.18109236657619476,0.9767095446586609,0.43299874663352966,0.4250284433364868,-0.07083096355199814,0.9196007251739502,0.7077614068984985,0.5100507140159607,-0.2120717465877533,0.9608900547027588,0.44114619493484497,0.5241912007331848,-0.1338997632265091,0.9064217209815979,0.7087916731834412,0.5405060052871704,-0.24902066588401794,0.9365683197975159,0.44060057401657104,0.5550025701522827,-0.1641373187303543,0.8632083535194397,0.6864294409751892,0.5367834568023682,-0.28566309809684753,0.9382325410842896,0.46494972705841064,0.5531750321388245,-0.20200322568416595,0.8700587153434753,0.6812383532524109,0.5295264720916748,-0.223776176571846,0.9294164776802063,0.4711942672729492,0.5435261130332947,-0.15097375214099884,0.8732202053070068,0.6490846872329712,0.5106074810028076,0.006605215836316347,0.9995300769805908,0.5083557367324829,0.5112732648849487,-0.006763665471225977,0.9997983574867249,0.6359348297119141,0.6050995588302612,0.13824276626110077,0.9217371344566345,0.5066138505935669,0.6100343465805054,0.13566787540912628,0.9759575724601746,0.6127806901931763,0.6712647080421448,0.47428393363952637,0.9181089997291565,0.50099116563797,0.6968092322349548,0.4216741621494293,0.9489129185676575,0.5923235416412354,0.6809941530227661,0.5005493760108948,0.8422020673751831,0.5127766132354736,0.7047847509384155,0.4465011656284332,0.8337085247039795,0.6605690121650696,0.7174691557884216,0.41579169034957886,0.9054754972457886,0.47442328929901123,0.7487411499023438,0.3410354256629944,0.9234316349029541
